Age,Income,Subscription,Country,Device,Churn
54.7396125620154,54321.89355091556,Standard,USA,Mobile,0
32.01156752532346,37492.47224840296,Basic,Canada,Tablet,1
41.918683556669194,45704.12189754835,Standard,UK,Mobile,0
38.73500185452243,54911.29657476482,Basic,USA,Mobile,1
,17529.28624534384,,Canada,Desktop,1
48.434898937214925,70079.32601585676,Basic,UK,,1
33.4649889022308,37532.45171293003,Standard,Canada,Desktop,0
23.53351471279489,71255.65731421426,Basic,USA,,0
15.72264415690913,55886.97711689883,Basic,Canada,Tablet,0
37.44156363040668,59443.912045909616,Standard,USA,Mobile,1
25.92379105658836,67241.35154001908,,France,Desktop,0
17.93295548482791,58596.980790387475,Basic,USA,Mobile,1
27.24112538908968,60093.29324476177,Basic,UK,Desktop,0
22.02142395662726,47533.75339307928,Basic,USA,Mobile,1
55.24569962087078,55582.53022208143,Basic,Canada,Mobile,1
45.579677083393406,41187.53277542385,Basic,Canada,Tablet,0
34.90432830420059,44848.83350618049,Standard,USA,Mobile,0
,79470.42571953362,Basic,Canada,Tablet,0
35.92841969177142,37877.09622424367,Basic,USA,Mobile,1
24.664589584060835,52314.75689954421,Premium,USA,Mobile,1
53.277488927235886,51702.035550732144,Basic,UK,Tablet,0
41.46692052421591,45338.68292328801,Basic,USA,Desktop,0
22.553046148082522,57716.014048556564,Basic,Germany,Desktop,1
32.7159358629967,58845.831391120744,Standard,UK,Mobile,1
24.492580959382913,36112.71225278631,Basic,Canada,Desktop,1
18.40640322842797,51520.35067319827,Standard,USA,Desktop,0
46.1141305703797,33764.48991841465,Basic,Canada,Desktop,1
57.912999685641566,61828.22927475952,Standard,UK,Mobile,0
18.217189114170306,52647.30965543938,Basic,USA,,1
41.75563084028685,51234.94830075631,Standard,Germany,Desktop,1
27.192289170538075,59885.470233086045,Premium,USA,Tablet,1
,45867.34564297399,Standard,Germany,Desktop,1
27.89127290913357,63710.329388273065,Basic,USA,Desktop,0
24.632110763842206,35773.32690865796,Basic,Germany,Mobile,1
35.582259535337926,71178.14778341791,Basic,Canada,Mobile,1
25.028598603067547,41736.33226167719,Basic,USA,Tablet,0
38.24548190935806,24557.313984566186,Basic,USA,Mobile,0
34.39714268661036,45071.97637305902,Premium,Canada,Mobile,1
32.13262343760309,43370.47704118687,Basic,,Mobile,0
24.109236055500826,44958.89020774946,Standard,USA,Mobile,0
28.07874403318001,53474.720232259744,Standard,USA,Tablet,0
44.06469470990908,66467.63541332408,Standard,Canada,Tablet,0
41.01100625149257,47124.41129154295,Basic,Canada,Mobile,0
23.269337062417385,39625.73645271649,Premium,Canada,Mobile,1
36.19198766515071,33101.79781574305,Basic,UK,Desktop,1
44.01664548046147,42977.25813036434,Premium,USA,Desktop,0
14.967136626543539,21682.62741124471,Premium,France,,1
41.52032230855922,39123.00359725458,Premium,Canada,Desktop,1
27.04851489264984,68660.80843793279,Standard,USA,Mobile,0
41.84718402311791,37649.611931323656,Basic,UK,Desktop,1
25.8408901214898,59430.73791200457,Basic,UK,,1
13.341414792025773,31602.76865287265,Standard,USA,Desktop,0
15.469490745402048,76566.4384896583,Basic,UK,Desktop,1
35.577019359936585,77564.10099597066,Premium,USA,Mobile,1
38.11667002065778,58865.323348398146,Basic,Canada,Desktop,1
24.148200498747098,79868.78902465283,Basic,Germany,Desktop,1
42.663109505328485,55336.89462391493,Basic,USA,Mobile,1
15.061759252772482,61527.75671224334,Basic,USA,Mobile,0
34.2070424162322,68929.00815097302,Standard,Germany,Mobile,1
20.467805602850518,52695.77679647674,Premium,,Mobile,0
27.17796670637409,26714.338076224078,Standard,Canada,Mobile,0
35.56878405579697,61834.450328515966,Premium,Canada,Mobile,0
24.67503961659257,42922.106083498045,Premium,Canada,Desktop,0
30.385333469242095,44037.0526856681,Premium,France,Mobile,0
47.07551371057329,54468.42374718035,Basic,Germany,Mobile,1
28.077297565722215,58494.21319576056,Premium,USA,Tablet,1
45.0283053447817,52252.01951009327,Basic,Canada,Desktop,0
,178607.8291270789,Basic,Canada,Desktop,0
41.357650134983395,118191.42896729117,Standard,UK,Mobile,0
52.298823447894804,49359.44307915075,Basic,UK,Desktop,0
5.340265998472528,62736.28175676306,Basic,UK,Mobile,0
25.43725693435428,76591.86764655073,Basic,,Tablet,1
41.92486552616648,81896.53383459813,Basic,USA,Mobile,0
,56494.65024091597,,USA,Desktop,0
39.4537504804557,62600.14740118411,Basic,Canada,Mobile,1
27.752177759410152,79723.68747222787,Basic,USA,Desktop,1
36.0390774496748,39937.45944899758,Standard,USA,Desktop,1
33.13187317529505,59445.49779068875,Basic,USA,Mobile,1
49.01338473991769,61525.14424229219,,UK,Mobile,0
38.053050119614554,215153.7646234535,Basic,Germany,Desktop,1
39.051231944902426,32942.87929195666,Standard,Canada,,0
30.05747640653039,35908.91324299225,Standard,Canada,Tablet,0
29.14872531113008,50320.733166570586,,USA,Mobile,1
29.80930174616455,55665.914934824534,Standard,UK,Mobile,0
39.73342570853956,66842.95930600712,Premium,UK,Tablet,0
29.948186230156843,57763.15663718407,Basic,Canada,Desktop,1
38.477298282756955,47728.80154834574,Basic,USA,Desktop,0
59.90480958374526,56246.92167134211,Basic,USA,Tablet,1
45.453496441180306,54515.66714411677,Premium,USA,Tablet,0
31.087717613985905,76175.24644981683,Basic,Canada,Desktop,0
49.41456706596734,52484.884153527986,Basic,Germany,Mobile,0
30.103095523741384,44253.748796711545,Basic,Germany,Mobile,0
10.542505577865754,56744.13545107745,Basic,Canada,Desktop,0
,52977.279790077984,Basic,UK,Mobile,1
,26435.09966487992,,France,Mobile,0
30.781838191504296,49765.21907566747,Standard,USA,Mobile,0
35.22102055027462,48488.92631890992,Standard,USA,Mobile,1
,41841.92201331026,Premium,France,Desktop,0
38.923128485169954,65533.74931434458,Basic,USA,Desktop,1
32.37079365429363,38214.80605082006,Basic,France,Mobile,1
44.95286697420187,56834.27929286808,Basic,,Mobile,1
8.466376291905377,47782.14500234404,Basic,UK,Tablet,1
37.827374697302794,51615.42508470174,Standard,Germany,Mobile,0
44.2503823266436,56176.79436568801,Basic,UK,Desktop,0
17.256965050641902,30386.38424163498,Basic,UK,Tablet,1
48.72504851848315,52874.913376021745,Standard,USA,Mobile,0
39.06195688993297,84334.21234569809,,USA,Desktop,0
30.016545033190383,26648.549811819135,Premium,USA,Tablet,1
42.59338239327542,49135.88054426743,Premium,UK,Mobile,0
62.248314293652754,66848.5898723573,Premium,USA,Desktop,1
37.18239506070194,54524.28871930396,Basic,USA,Mobile,1
37.978647035604034,60319.5042817405,Premium,USA,Mobile,1
,14365.009833610762,Basic,UK,Tablet,1
24.801867566422498,58973.74061944926,Standard,,Tablet,1
44.964029798530945,38574.676906496024,Standard,,Desktop,1
24.726994089093594,54648.1592687472,Basic,Canada,Mobile,1
35.85879484663271,49558.47903635763,Premium,Germany,Mobile,0
29.268110638818598,84174.9954374245,,UK,Desktop,1
40.7477579089567,58200.42985648813,Basic,Canada,Mobile,1
39.00394526344338,48310.64256105821,Premium,Canada,Desktop,0
47.45047933109479,27354.608611196683,Basic,USA,Desktop,0
28.879803213743035,51817.203527748454,Standard,France,Desktop,0
31.761500776479544,62348.43317520234,Standard,USA,Desktop,0
23.254835410612312,48791.72162271165,Standard,Canada,Mobile,1
29.668480879086662,42415.15460093838,,UK,Mobile,1
,41411.20004230522,Premium,USA,Mobile,0
44.083863399744224,58027.12153182981,Premium,USA,Desktop,0
23.934016109868494,61390.819089637356,Basic,UK,Desktop,0
45.435271041267924,70418.15172981677,,USA,Desktop,1
51.26765430565941,35075.00160184463,Basic,UK,Desktop,0
39.96121883868441,57889.66337626425,Premium,Canada,,0
57.52154975069679,48174.44068373199,Basic,UK,Mobile,0
25.714529610757126,48616.486930500796,Basic,UK,Mobile,0
20.064143560262995,56027.38781051003,Standard,Canada,Mobile,0
13.655357013148656,56114.843804374206,Basic,Canada,Desktop,0
52.952531737870196,57931.521586873605,Basic,UK,Mobile,1
42.85238787624869,34137.932117062854,Basic,UK,Tablet,0
34.33298394907454,38752.82889250312,Basic,UK,Desktop,0
,72288.02413276526,Basic,Germany,Tablet,1
21.494131432419483,46691.4129877874,Basic,USA,Tablet,1
64.34902375540192,54590.215970268444,Standard,Canada,Mobile,1
36.55065418370273,65819.99468064778,Basic,France,Mobile,1
36.31273753525871,56951.646085412285,Standard,USA,Desktop,0
43.7091994867843,58197.83946458059,Basic,USA,Mobile,0
40.772110780840556,63418.66518865635,,Canada,Mobile,0
37.68660829134958,18250.043586544998,Premium,USA,Desktop,1
25.514306534656257,42650.74767259198,Basic,USA,Mobile,1
40.65762028563195,57029.08694749387,Premium,,Desktop,0
57.5842939577004,70814.66460586486,Premium,Canada,Desktop,0
51.14504055385973,50991.4333948366,,USA,Mobile,0
54.11823951967276,37329.25307365857,Standard,,Mobile,1
28.86541188282578,37728.70925584246,Basic,,Mobile,1
,63257.918051796114,Standard,Canada,Desktop,0
33.49055695880422,46733.3962641217,Standard,USA,Mobile,0
35.668698947464335,49891.99931314495,Standard,Germany,Tablet,0
48.13029822165139,59225.45290658479,Basic,UK,Mobile,1
14.690424443422167,6477.144759596311,Premium,UK,Mobile,0
53.354603833527364,80005.51267262122,,Germany,Mobile,1
33.10390521705213,39033.892474234075,Basic,UK,Mobile,1
29.87742716063096,53629.04554210357,Basic,USA,Mobile,1
22.85474749687799,24429.544797555933,Basic,UK,Desktop,1
15.141719937610766,43661.88334392443,Premium,USA,Desktop,0
44.878047007542975,68670.32069547645,Standard,UK,Mobile,0
35.87981560626085,21257.49230501182,Standard,UK,Mobile,0
19.520469203107353,66893.00130783711,Standard,USA,Desktop,0
19.459054735236606,45894.55855651424,Standard,Canada,Desktop,1
30.97058360851846,57307.46660330288,Basic,USA,Mobile,1
55.02825830347271,59862.86620227666,Standard,USA,Tablet,1
31.884903783636744,56621.322492363885,Premium,UK,Mobile,0
16.962284562582724,37025.7402255376,,USA,Desktop,0
32.05108323096867,44531.76280197465,,UK,Mobile,0
31.727317163027955,28076.657341237766,,USA,Mobile,0
2.6373602847011384,57376.9449738212,Standard,UK,Tablet,1
34.348461601786255,75530.82731023888,Standard,Germany,Mobile,1
32.22878563749586,22633.38669985306,Premium,UK,Desktop,0
43.35447637776102,38575.31140792947,,Canada,Mobile,1
57.18747313934414,47273.370861756004,Basic,,Desktop,0
48.51878035457309,52600.12135570331,Basic,USA,Tablet,0
31.773335713342032,63187.6445215164,Basic,USA,Mobile,1
21.721689095099954,47717.000294635,Standard,Canada,Tablet,1
65.88031763899832,45260.61910331524,Basic,USA,Desktop,0
,66546.96059104611,Basic,,Desktop,1
35.167151502955356,59929.93350594958,Basic,USA,Desktop,0
34.71049895467996,58084.66963551648,Basic,UK,Tablet,0
37.37701712921426,51687.73567382171,Premium,UK,Mobile,0
33.267675056912694,64747.28316379788,Basic,USA,Mobile,1
28.116055917437166,40155.359131546,Standard,UK,Tablet,0
28.437692705115296,38109.58576720883,Standard,USA,Desktop,0
34.60696075740802,61191.51480303986,Premium,Canada,Mobile,0
28.47890274639482,25624.460461296374,Basic,USA,Desktop,1
26.44585060787403,51382.69264454731,,France,Desktop,0
36.27716273230276,45251.62471606232,Standard,,Mobile,0
31.940273390949738,28913.67904020566,,USA,Mobile,0
53.04791586299226,36030.98630425603,,USA,Desktop,0
3.188362299283856,48365.35861556976,Basic,UK,Mobile,1
48.09808222306954,196528.346542456,Basic,USA,Desktop,0
,40205.630131132835,Basic,Germany,Tablet,1
10.119317211102206,68200.72099857489,Standard,Canada,Mobile,0
30.887748871035814,50947.68841334774,Basic,USA,Mobile,1
30.5427096080505,69655.77053254956,Basic,Germany,Mobile,1
18.109859663386146,40932.62586829928,Standard,Canada,Mobile,0
25.6661997489095,49267.85617841947,Basic,France,Desktop,0
21.673089854410055,55527.25405005494,Basic,France,Mobile,1
56.02724532108347,47307.343058877326,Standard,USA,Desktop,1
46.228140717769534,64295.362207178536,Basic,USA,Mobile,0
50.258661139929906,16886.54412064601,Basic,,Mobile,1
43.66006476851882,86336.0830818491,Standard,France,Mobile,0
21.45137874539325,62866.619104927435,Standard,USA,Mobile,0
28.705756804642718,47397.022564474755,Premium,Germany,Mobile,0
40.872494734735014,41715.174896339835,Standard,Canada,Mobile,0
20.334466293296657,37003.69082827168,Standard,USA,Tablet,1
43.555981162068655,59684.23211254606,Standard,Germany,Desktop,0
32.11609522210238,64924.725031885304,Premium,USA,Mobile,0
30.50215030940483,47562.108078051504,Premium,France,Mobile,0
43.5315196184419,66604.85619467754,Premium,USA,Mobile,0
40.33115973783248,36391.09929858316,Standard,UK,Mobile,0
30.66840601017104,33742.83725019746,Basic,USA,Mobile,0
48.91195764037098,231600.35423604972,Basic,Canada,Mobile,1
22.027240068801234,58866.62920307814,Basic,UK,Mobile,0
42.39122728333116,70952.72302719991,,USA,Mobile,0
42.11721509562061,37190.90437418461,Standard,Canada,Mobile,0
31.285442728232116,36147.11912346905,Premium,Canada,Mobile,0
38.913596266905415,44620.860208136866,Basic,USA,Desktop,1
19.986637083376365,37639.11737691482,Premium,Germany,Mobile,0
46.08832423048281,60580.47815342677,Basic,USA,Mobile,1
32.78117436268413,38733.10914610332,Basic,Canada,Desktop,0
28.727323753771525,32424.952128990644,Basic,Canada,Tablet,0
47.58811071004267,52130.23118382849,Standard,Canada,Tablet,0
26.54787571348689,30650.2073626218,Standard,USA,Desktop,0
18.098464443637283,23008.04102786916,Premium,Canada,Mobile,0
,155996.5755237575,Basic,Canada,Desktop,1
42.272119416147675,23761.69935484685,Standard,UK,Desktop,0
19.6348477700446,61629.19094443134,Standard,Germany,Mobile,0
56.057530183812375,29069.99410620806,Basic,Canada,Desktop,1
10.016847105395335,16389.89320370378,Premium,USA,Tablet,0
,45593.05024788809,Premium,USA,Mobile,1
37.53220960643142,52168.917549447266,Premium,USA,Mobile,0
33.83944265755529,57372.12595522911,Premium,USA,Mobile,1
28.460970958292602,52580.235485237805,Premium,USA,Mobile,0
39.78963337222485,34110.31068323387,Basic,USA,Mobile,0
34.54838357090182,60695.91771389906,Premium,USA,Desktop,1
48.23962258419826,64402.07759719619,Basic,USA,Desktop,1
36.37073178394448,31913.56807316692,Basic,USA,Mobile,0
36.80362113754253,47284.90792010579,Basic,USA,Tablet,1
30.63665345343373,45883.39959336471,Premium,USA,Mobile,0
34.316652515347194,53305.723741820504,Premium,Canada,Mobile,0
38.69362122670471,46926.14312338836,Basic,Canada,Desktop,1
14.477979288120494,48981.83341890535,Premium,USA,Desktop,0
18.821774934731444,59627.23295362537,,Canada,Desktop,1
43.91916912827258,33292.203505983,Basic,USA,Tablet,1
37.050385257535304,61060.597028912365,Basic,USA,Desktop,0
32.79219996376785,67116.99097296876,Premium,USA,Tablet,0
35.22120719678472,74512.02490233303,Basic,Canada,Mobile,1
39.170980464340055,17849.49013793961,Standard,UK,Desktop,0
28.52288383628766,47256.47514327173,Basic,USA,,1
25.660343295172247,20523.49138469616,Standard,USA,Desktop,0
37.350143061172176,13474.044653407647,Premium,Germany,Mobile,0
23.259526668619614,52161.39571411218,Standard,USA,Desktop,1
39.89903306857366,44012.72310724457,Premium,USA,Desktop,1
14.568996749145917,54497.764276561196,Premium,Germany,Mobile,0
47.34986764790772,57291.91535130973,Premium,Germany,,0
,68718.4393716188,Standard,Canada,Mobile,0
38.07235681176651,50808.8063795867,Basic,Canada,Mobile,1
46.79229180734617,281551.002779359,Standard,USA,Tablet,0
54.98569333355092,54596.14782477819,Basic,USA,Mobile,1
47.17244078021756,77637.18566850817,Premium,Canada,Mobile,0
12.909509224020255,15007.432992136273,Basic,USA,Desktop,0
19.645076399171582,70246.09294325937,Standard,Canada,Desktop,0
27.502177067651854,47288.5926530666,Basic,France,Mobile,1
35.313092602530006,20774.79110859093,Premium,,,1
41.21190824562947,56308.1766384218,Premium,USA,Desktop,1
26.291074242158412,45455.66693023524,Basic,UK,Desktop,1
37.24120117372494,58700.79872672213,Premium,Canada,Desktop,1
25.93540481176013,65166.14686326617,Basic,Germany,Desktop,1
27.66178636409662,27662.748248576063,Standard,USA,Mobile,0
18.120066837821334,65223.784736827365,Premium,USA,Mobile,0
23.921201046669147,50097.192263310746,Basic,USA,Desktop,0
18.779784732603996,70292.61762039909,,USA,Tablet,1
23.289520964272008,46922.77656503198,Basic,USA,Mobile,0
47.64370155929407,42943.86661202868,Basic,UK,Desktop,1
23.607213334016684,50405.81061033427,,UK,Tablet,0
,51527.910595697795,Basic,USA,Mobile,1
40.91981481057067,40058.227977623974,,Canada,Mobile,0
37.218033484338484,42555.42903567074,,USA,Mobile,1
24.699706637825436,31596.86698229316,Basic,Germany,Desktop,0
43.4037185529079,43480.32365314708,Standard,France,Mobile,1
28.092346085146712,60144.650899963686,Basic,,Mobile,1
36.464117775744334,47939.68739140784,Standard,Germany,Desktop,0
65.72101445922553,65135.979440709925,Basic,USA,Desktop,1
33.8472812033042,47218.55798520389,Basic,USA,Mobile,0
48.791279915428106,28527.23003415029,Basic,Canada,Mobile,0
26.56188289848935,58959.12331334874,Standard,France,Desktop,0
34.58013811403646,39895.652884498966,,USA,Tablet,1
56.24960762762612,46499.49066854698,Premium,USA,Tablet,0
27.47639530654679,68563.58071226176,Premium,Germany,Desktop,0
56.74938269596315,32586.94310417729,Standard,USA,Mobile,0
43.493023225465706,52471.156811965775,Premium,Canada,Mobile,0
28.25039868926879,49392.22474946312,Basic,UK,Mobile,1
42.58889286866625,60513.88573155655,Premium,USA,Mobile,0
46.67065339552076,62827.30048223034,,USA,Desktop,1
42.46171954660636,53957.585063733386,Basic,UK,Mobile,0
16.157303361314522,44594.380301294004,Standard,UK,Mobile,0
26.274353890101576,57100.5875603894,Premium,,,1
32.02977637338194,70034.83845716843,,USA,Mobile,1
34.10679885079944,49590.65090540449,Premium,USA,Mobile,0
42.44806517060813,45991.1582836546,Basic,UK,Mobile,0
37.132412011199044,55822.55386501985,Basic,Canada,Desktop,1
18.975867695478783,50580.90530554418,Basic,USA,Desktop,0
39.56237421207156,29934.35864123301,Premium,UK,Mobile,0
42.32702894340588,53589.96200596222,Basic,USA,Desktop,0
41.71748537517248,29798.56386854354,Premium,USA,Desktop,0
47.96936870665546,55617.20969612668,Basic,USA,Tablet,1
45.00706585458685,38042.85913390149,Basic,USA,,0
40.51016095074124,50553.12206279519,Standard,Canada,Tablet,0
34.15801146249623,55858.90859298855,Premium,Canada,Desktop,1
15.068468797808102,86808.55018915357,Basic,UK,Mobile,1
40.15541862959103,61141.249426803864,Standard,France,Mobile,0
37.49225224595733,70471.98214613502,Standard,USA,Mobile,0
,78076.21728040886,Basic,USA,Desktop,0
19.679017090156286,57338.838754991666,Basic,USA,Tablet,0
22.02732151510085,54285.347004007985,Premium,USA,Desktop,0
47.637834239994845,33999.18336760676,Standard,UK,Mobile,0
34.52533815372014,48250.55101399408,Basic,UK,Desktop,1
43.178008368471495,39153.684055462065,Premium,UK,Tablet,0
35.339820513565535,43984.11724813421,,USA,Desktop,0
35.35707367394894,78059.95064288702,Standard,USA,Tablet,0
46.259405671711974,51719.322637999845,Standard,Canada,Tablet,1
28.80746326139151,36861.50633425837,Premium,USA,Tablet,0
36.1534493232918,70618.00182036957,,UK,Desktop,1
29.45269653553949,64329.132143561736,Premium,,Desktop,0
29.786045270812213,65114.80238900595,Standard,USA,Mobile,1
31.289934518376327,19908.04695346408,Standard,UK,Mobile,1
37.665605259604554,79230.06436582228,Premium,Canada,Desktop,0
29.255016540038273,41622.27886859169,Basic,USA,Mobile,0
50.06907350688225,61669.32159189133,Standard,Canada,,0
24.264712373365953,87856.99685925548,Premium,USA,Mobile,0
32.75754027006369,82329.99122285926,Standard,USA,Tablet,0
29.7232273007099,35336.568117909694,Standard,UK,Mobile,1
52.3637346122448,28332.239944965906,Standard,Germany,Mobile,0
,71455.19898271892,Basic,USA,Tablet,0
47.38213447362362,52130.83717391,Standard,USA,Mobile,0
17.173275523556335,42486.7783804688,Premium,Germany,Mobile,0
38.20460319043111,59318.27820408571,Basic,Germany,Mobile,1
45.675569547481246,47556.806338108385,Basic,UK,Desktop,1
35.98740787130509,60519.86205573115,,USA,Mobile,0
47.78576450078421,51004.72711728099,Basic,France,Desktop,0
28.792538598795534,60835.8189249225,Basic,USA,Desktop,0
,36582.00966295417,,UK,Desktop,1
62.58677748343101,71366.93019698952,Premium,USA,Desktop,0
30.64593727472409,60464.350560986575,Standard,UK,Desktop,0
29.65396974319074,59694.46054105359,Premium,USA,Mobile,1
52.44061372541241,33234.95109482009,Basic,Canada,Tablet,0
53.95486574876855,75494.4862496637,Premium,USA,Mobile,1
28.72567967416078,49794.25850950598,Standard,USA,Desktop,0
29.957758194849713,60920.73293644762,Premium,UK,Mobile,1
31.618584693673913,45157.63304380087,Standard,Germany,Tablet,0
18.866593867588676,53913.335970231456,Standard,,Mobile,0
23.97617664218962,54456.91028179106,Standard,USA,Mobile,0
22.950310798975185,7701.0360199486895,Standard,UK,Desktop,1
25.78642921875046,58736.72186982247,Premium,UK,Desktop,0
34.583781351358624,79480.12192583128,Standard,USA,Mobile,0
37.81057679043825,58096.70388487935,Standard,USA,Desktop,0
53.606005913768925,106903.12879996178,Standard,UK,Desktop,0
23.01975151113451,59749.423492308306,Standard,France,,0
46.81186878171901,65892.20795260009,Premium,UK,Desktop,1
32.43213386929389,57686.997742855805,Premium,Canada,Mobile,0
,48888.09340354934,Standard,Canada,Mobile,0
43.097833905999245,46367.76161264104,,USA,Tablet,0
21.527335741252415,46305.3536694979,Premium,UK,Tablet,0
39.58891695420861,60466.65351516819,Standard,UK,Mobile,0
36.99742649855667,28893.140074105577,Standard,USA,Mobile,0
40.90941516809779,44421.9025871689,,Germany,Desktop,0
38.470023726893814,73934.14734516422,Standard,USA,Mobile,0
64.46360167893073,74512.92899865765,Premium,,Mobile,1
27.347120188984206,27827.79368297507,Standard,USA,Mobile,0
28.62803653997819,33028.79583104586,Standard,USA,Mobile,0
27.522313682902826,45940.691307080946,Basic,USA,Mobile,1
28.334274570076943,63388.84275671528,Standard,Canada,Desktop,1
27.351354472321788,22587.884689205144,,USA,Mobile,0
49.26819837329062,49177.87047623783,Standard,Canada,Mobile,0
52.04605097587826,42887.31265130532,Standard,Canada,Mobile,1
28.151044475006284,69889.4701142785,,UK,Mobile,0
25.011733122749256,24846.372890461185,Standard,USA,Mobile,0
40.65698667663685,51388.109232404335,Standard,Canada,Mobile,0
28.373323468628346,44095.858439771095,Premium,USA,Desktop,0
42.59518181306613,72046.98389415932,Premium,UK,Mobile,0
37.435076250215594,58964.78969529874,Basic,USA,Mobile,1
16.811070620033217,41212.76511113398,Standard,France,Mobile,0
53.57006241596074,62800.79664993624,Standard,UK,Desktop,0
56.55053207714626,44167.56720037139,Basic,Canada,Tablet,1
27.646535714187365,64989.94566859631,Standard,Canada,Mobile,0
30.34758128076819,46443.84513671633,Standard,USA,Tablet,1
38.43038468869886,65819.99868153145,Basic,USA,Mobile,0
39.0134814798443,56541.229326908746,Standard,Germany,Tablet,1
42.902531272073965,98907.36621037134,Basic,France,Mobile,1
59.1224544651962,49206.55991875994,Standard,USA,Desktop,0
32.87663327007141,55742.934374321725,Premium,Canada,Desktop,1
25.420433065538553,42808.628874261034,Premium,UK,Mobile,0
18.448169263825672,50040.28011132168,Basic,UK,Tablet,0
26.228839520696972,9472.472987758389,Basic,USA,Desktop,1
34.60247632551444,56983.76024811548,Basic,USA,Mobile,0
,70143.11319424117,Standard,USA,Mobile,1
28.788664411565943,55949.450068990314,Basic,Germany,Mobile,1
,30292.07813033934,Standard,Canada,Tablet,0
34.80292524712698,37973.19270936499,Basic,Canada,Desktop,0
49.26071928137701,13547.118092655946,Premium,France,Mobile,0
65.32318911048347,64683.86010298136,Basic,UK,Desktop,0
28.62957472495615,34902.300609356294,Basic,Germany,Tablet,1
29.126726689781336,49569.37114681658,Premium,Canada,Desktop,1
47.52993052482886,47693.9364150917,Basic,USA,Desktop,0
,72315.90553487401,Basic,France,Desktop,0
57.1604879088324,51279.21976948608,Standard,Canada,Mobile,0
42.00713822391157,62133.393801590144,Standard,USA,Mobile,0
30.688494910555285,58196.956462214934,Premium,USA,Tablet,1
42.08785796830771,70391.171299421,Basic,USA,Mobile,1
48.30444296699489,46413.14458245562,Standard,Canada,Tablet,1
,78044.22995756776,Basic,Germany,Mobile,0
41.08728837328757,20215.067654010272,Basic,France,Mobile,1
47.80009627506985,62862.10247001854,Premium,France,Tablet,0
49.03154708534807,37000.705870038015,Premium,USA,Desktop,0
51.58590789245032,42608.756708300716,Basic,USA,Mobile,1
42.784518651075715,58541.21400351553,Standard,USA,Desktop,1
32.994583036197746,58421.03074771614,Basic,Germany,Desktop,0
36.76056423719987,59096.42020535107,Premium,USA,Desktop,0
49.47810759810028,29207.630838421428,Basic,UK,Mobile,1
25.196771948153167,215206.36040756584,Basic,UK,Tablet,1
39.424079706474814,36490.293226584865,Standard,Canada,Tablet,0
30.279934252071673,38490.693646622014,Standard,USA,Mobile,1
35.34493787521781,59568.45107250243,Standard,,Tablet,0
50.341422351287584,45699.18237858139,Basic,,Tablet,0
37.29318881623884,54623.91260843738,Basic,USA,Desktop,0
35.55723857787378,17650.98955050818,Standard,Canada,Desktop,0
18.681726308240968,54264.86674278847,Basic,,Mobile,0
43.95504279232665,53267.47819268323,Premium,USA,Mobile,0
42.7458101736929,42352.12193353575,Basic,Canada,Desktop,0
60.95905667966552,18888.860603528155,Standard,USA,Tablet,0
31.30666118056399,46807.87607777593,Standard,Canada,Desktop,0
37.62980393196727,49439.39210302081,Basic,USA,Desktop,0
37.992604204529066,44491.56514504257,Standard,Canada,Mobile,1
53.92943935716169,22457.383033512535,Premium,USA,Mobile,0
33.85645361135658,73921.01010975374,Basic,Canada,Mobile,1
38.34825830924407,40417.0770808344,,,Mobile,0
42.29475811659847,46666.93005615649,Standard,Germany,Desktop,0
37.2393094778763,13857.885181725644,Basic,Germany,Mobile,1
29.64279662539366,73922.8302304731,Standard,UK,Desktop,1
37.32907991477969,43001.751023989156,Basic,USA,Mobile,0
47.883580998317264,51476.942256113034,Premium,USA,Desktop,0
22.681816407067277,66811.06167224978,Premium,France,Desktop,0
36.595636089762515,39855.43692925061,Premium,USA,Mobile,0
26.59855022072992,64448.67481079816,,USA,Mobile,0
49.34055954709811,19080.118160882874,Premium,UK,Mobile,1
16.721757142594704,58264.7998635697,Standard,USA,Tablet,1
28.29293783274094,73583.6324977948,Basic,USA,Mobile,0
39.52654250077425,41293.74729172955,Standard,,Desktop,1
53.786288350812086,66783.22430447598,Basic,Germany,,1
34.210996867124145,77508.83978290675,Premium,Canada,Desktop,0
28.33760567968162,46177.37242918971,Standard,,Mobile,0
57.57388483328708,44937.07571225209,Basic,UK,Tablet,0
17.623833195005073,36525.59381251544,Basic,UK,Mobile,1
8.614328520559017,42354.047672222994,Basic,USA,Mobile,1
40.28017340063999,37769.6016459107,Standard,USA,Tablet,1
28.975349307768667,36513.33352359159,Standard,UK,Desktop,1
,67982.52945067035,Standard,Germany,Mobile,1
43.50027736759224,38151.10962067611,Standard,UK,Mobile,1
37.925608565254386,53877.82872079434,Standard,USA,Mobile,0
28.23105643115926,50573.50152824356,Basic,USA,Desktop,1
19.636347215949268,72471.41843856683,Basic,Germany,Mobile,0
45.469487939361734,42452.656519174794,Standard,USA,,0
,55717.22069981483,Standard,Canada,Tablet,1
33.809889634647405,61866.04553414164,Basic,USA,Tablet,1
57.15964395257199,72346.24410980873,Basic,USA,Mobile,1
,42233.699824321,Basic,UK,Desktop,0
16.693697948903136,40731.6129690143,Standard,UK,Tablet,0
26.69710316142507,34073.28419059921,Basic,USA,Tablet,1
34.452967803734026,83544.4943127236,Standard,USA,Mobile,1
37.9200733918723,70767.08657270581,Premium,Germany,Mobile,0
